checking-status,duration,credit-history,purpose,amount,savings,employment,rate,sex-status,guarantors,residence,property,age,installment,housing,num-credits,job,liable,phone,foreign,good-credit
0,24,1,0,7393,0,1,0,0,0,1,0,43,1,1,0,0,1,0,0,1
0,24,1,0,1193,0,0,0,0,1,1,1,29,1,0,0,0,0,0,0,0
0,60,1,1,7297,0,1,1,0,1,1,1,36,1,0,0,1,0,0,0,0
0,30,0,0,2831,0,1,1,0,0,0,1,33,1,1,0,1,0,1,0,1
1,24,1,0,1258,1,1,1,0,0,1,1,57,1,1,0,0,0,0,0,1
1,6,1,0,753,0,1,0,0,1,1,0,64,1,1,0,1,0,0,0,1
1,18,0,1,2427,0,1,1,0,0,0,0,42,1,1,0,1,0,0,0,1
0,24,0,0,2538,0,1,1,0,0,1,1,47,1,1,0,0,1,0,0,0
1,15,1,0,1264,1,1,0,1,0,0,0,25,1,0,0,1,0,0,0,0
1,30,0,0,8386,0,1,0,0,0,0,0,49,1,1,0,1,0,0,0,0
0,48,1,1,4844,0,0,1,0,0,0,1,33,0,0,0,1,0,1,0,0
1,21,1,0,2923,1,1,0,0,0,0,1,28,0,1,0,1,0,1,0,1
0,36,1,0,8229,0,1,0,0,0,0,0,26,1,1,0,1,1,0,0,0
0,24,0,0,2028,0,1,0,0,0,0,0,30,1,1,0,0,0,0,0,1
0,15,0,0,1433,0,1,1,0,0,1,0,25,1,0,0,1,0,0,0,1
1,42,1,1,6289,0,0,0,0,0,0,0,33,1,1,0,1,0,0,0,1
0,13,1,0,1409,1,0,0,0,0,1,0,64,1,1,0,1,0,0,0,1
0,24,1,0,6579,0,0,1,0,0,0,1,29,1,0,0,1,0,1,0,1
1,24,0,0,1743,0,1,1,0,0,0,0,48,1,1,0,0,0,0,0,1
0,12,0,1,3565,0,0,0,0,0,0,0,37,1,1,0,0,1,0,0,1
0,15,1,0,1569,1,1,1,0,0,1,1,34,0,1,0,0,1,0,0,1
0,18,1,0,1936,0,1,0,1,0,1,1,23,1,0,0,0,0,0,0,1
0,36,1,0,3959,0,0,1,0,0,1,0,30,1,1,0,1,0,1,0,1
0,12,1,0,2390,0,1,1,0,0,1,1,50,1,1,0,1,0,1,0,1
0,12,1,0,1736,0,1,1,0,0,1,0,31,1,1,0,0,0,0,0,1
0,30,1,0,3857,0,1,1,0,0,1,0,40,1,1,0,1,0,1,0,1
0,12,1,0,804,0,1,1,0,0,1,1,38,1,1,0,1,0,0,0,1
0,45,1,0,1845,0,1,1,0,0,1,1,23,1,0,0,1,0,1,0,0
1,45,0,0,4576,1,0,1,0,0,1,1,27,1,1,0,1,0,0,0,1
1,48,1,0,5951,0,1,0,0,0,0,0,22,1,1,0,1,0,0,0,0
0,24,0,0,4870,0,1,1,0,0,1,1,53,1,0,0,1,1,0,0,0
1,30,0,0,5234,0,0,1,1,0,0,1,28,1,1,0,1,0,0,0,0
1,12,1,0,1295,0,0,1,0,0,0,1,25,1,0,0,1,0,0,0,0
0,48,1,1,4308,0,0,1,0,0,1,0,24,1,0,0,1,0,0,0,0
0,24,0,0,1199,0,1,1,0,0,1,1,60,1,1,0,0,0,0,0,0
0,24,1,0,1282,1,1,1,0,0,0,1,32,1,1,0,0,0,0,0,0
1,24,1,0,12579,0,1,1,0,0,0,1,44,1,0,0,1,0,1,0,0
0,60,0,1,6836,0,1,1,0,0,1,1,63,1,1,0,1,0,1,0,0
1,45,0,0,4746,0,0,1,0,0,0,0,25,1,1,0,0,0,0,0,0
1,18,1,0,2100,0,1,1,0,1,0,0,37,1,1,0,1,0,0,0,0
0,48,0,0,6143,0,1,1,0,0,1,1,58,1,0,0,0,0,0,0,0
1,36,0,0,2225,0,1,1,0,0,1,1,57,0,0,0,1,0,1,0,0
1,12,1,0,6468,0,0,0,0,0,0,1,52,1,1,0,1,0,1,0,0
0,36,0,0,6229,0,0,1,0,1,1,1,23,1,0,0,0,0,1,0,0
1,36,1,1,1953,0,1,1,0,0,1,1,61,1,0,0,1,0,1,0,0
1,48,1,1,14421,0,1,0,0,0,0,1,25,1,1,0,1,0,1,0,0
0,36,1,1,1819,0,1,1,0,0,1,1,37,1,0,0,1,0,1,0,0
0,36,1,1,1977,0,1,1,0,0,1,1,40,1,1,0,1,0,1,0,0
0,42,1,0,3965,0,0,1,0,0,1,1,34,1,1,0,1,0,0,0,0
0,24,1,0,5943,0,0,0,0,0,0,1,44,1,1,0,1,0,1,0,0
1,36,1,1,12612,1,1,0,0,0,1,1,47,1,0,0,1,1,1,0,0
0,12,1,1,1108,0,1,1,0,0,1,0,28,1,1,0,1,0,0,0,0
0,12,0,0,797,0,1,1,0,0,1,0,33,0,1,0,0,1,0,0,0
1,54,1,1,15945,0,0,1,0,0,1,1,58,1,0,0,1,0,1,0,0
1,24,0,0,11938,0,1,0,0,1,1,1,39,1,1,0,1,1,1,0,0
0,18,1,0,6458,0,1,0,0,0,1,1,39,0,1,0,1,1,1,0,0
0,36,0,0,7855,0,1,1,0,0,0,0,25,1,1,0,1,0,1,0,0
0,42,1,0,7174,0,1,1,0,0,1,1,30,1,1,0,1,0,1,0,0
0,33,0,0,4281,1,1,0,0,0,1,1,23,1,1,0,1,0,0,0,0
0,21,1,0,1835,0,1,1,0,0,0,0,25,1,1,0,1,0,1,0,0
1,18,1,0,1924,0,0,1,0,0,1,0,27,1,0,0,1,0,0,0,0
1,12,1,1,639,0,1,1,0,0,0,1,30,1,1,0,1,0,0,0,0
0,12,0,0,3499,0,1,1,0,1,0,0,29,1,1,0,1,0,0,0,0
0,36,0,1,6887,0,1,1,0,0,1,0,29,1,1,0,1,0,1,0,0
1,12,1,0,766,1,1,1,0,0,1,0,66,1,1,0,0,0,0,0,0
0,18,1,0,2462,0,1,0,0,0,0,1,22,1,1,0,1,0,0,0,0
0,12,1,0,1282,0,1,0,0,0,1,1,20,1,0,0,1,0,0,0,0
0,18,1,0,1131,0,0,1,0,0,0,1,33,1,1,0,1,0,0,0,0
1,24,0,1,1935,0,1,1,0,0,1,0,31,1,1,0,1,0,1,0,0
0,15,1,0,950,0,1,1,0,0,1,1,33,1,0,0,1,1,0,0,0
1,24,0,0,2064,0,0,1,0,0,0,0,34,1,1,0,1,0,1,0,0
0,21,0,1,3414,0,0,0,0,0,0,0,26,1,1,0,1,0,0,0,0
0,30,1,0,7485,0,0,1,0,0,0,0,53,0,1,0,1,0,1,0,0
0,36,0,1,9572,0,0,0,0,0,0,1,28,1,1,0,1,0,0,0,0
1,36,0,1,4455,0,1,0,0,0,0,0,30,1,1,0,1,0,1,0,0
0,21,1,0,1647,0,1,1,0,0,0,0,40,1,1,0,0,1,0,0,0
1,18,0,0,884,0,1,1,0,0,1,1,36,0,1,0,1,1,1,0,0
1,9,1,0,5129,0,1,0,0,0,1,1,74,0,0,0,1,1,1,0,0
0,12,1,0,674,1,1,1,1,0,0,0,20,1,1,0,1,0,0,0,0
0,24,1,1,4591,1,1,0,0,0,1,0,54,1,1,1,1,0,1,0,0
1,48,1,1,3844,1,1,1,0,0,1,1,34,1,0,0,0,1,0,0,0
1,27,1,1,3915,0,1,1,0,0,0,1,36,1,1,0,1,1,1,0,0
1,45,1,0,3031,1,1,1,0,1,1,0,21,1,0,0,1,0,0,0,0
1,9,0,1,1501,0,1,0,0,0,1,1,34,1,1,0,1,0,1,0,0
1,12,1,0,951,1,0,1,0,0,1,1,27,0,0,1,1,0,0,0,0
1,18,0,0,4297,0,1,1,0,0,1,1,40,1,1,0,1,0,1,0,0
0,12,1,1,902,0,1,1,1,0,1,0,21,1,0,0,1,0,0,0,0
0,27,1,1,5293,0,0,0,0,0,1,0,50,1,1,0,1,0,1,0,0
1,30,0,1,1908,0,1,1,0,0,1,0,66,1,1,0,1,0,1,0,0
1,48,1,0,10961,1,1,0,0,1,0,1,27,0,1,0,1,0,1,0,0
0,12,1,0,7865,0,1,1,0,0,1,1,53,1,0,0,1,0,1,0,0
0,9,1,0,1478,0,1,1,0,0,0,1,22,1,1,0,1,0,0,0,0
1,36,1,0,4210,0,1,1,0,0,0,1,26,1,1,0,1,0,0,0,0
0,24,1,0,1823,0,0,1,0,0,0,1,30,1,1,0,1,1,0,0,0
1,6,1,0,14555,0,0,0,0,0,0,0,23,1,1,0,0,0,1,0,0
1,21,1,1,2767,1,1,1,0,0,0,1,61,0,0,0,0,0,0,0,0
0,24,1,0,915,0,1,1,0,0,0,1,29,0,1,0,1,0,0,0,0
0,48,1,0,4605,0,1,1,0,0,1,1,24,1,0,0,1,1,0,0,0
0,18,1,0,433,0,0,1,0,1,1,0,22,1,0,0,1,0,0,0,0
1,30,1,0,2150,0,1,1,0,1,0,1,24,0,1,0,1,0,0,0,0
0,12,1,0,2149,0,1,1,0,0,0,1,29,1,0,0,1,0,0,0,0
1,15,1,0,802,0,1,1,0,0,1,1,37,1,1,0,1,1,0,0,0
0,14,1,0,8978,0,1,0,0,0,1,0,45,1,1,0,1,0,1,1,0
1,48,1,0,3060,0,1,1,0,0,1,0,28,1,1,0,1,0,0,0,0
0,30,1,1,11998,0,0,0,0,0,0,1,34,1,1,0,0,0,1,0,0
0,6,1,0,4611,0,0,0,0,0,1,0,32,1,1,0,1,0,0,0,0
0,24,0,0,1024,0,0,1,1,0,1,0,48,1,1,0,1,0,0,0,0
1,36,1,0,9398,0,0,0,1,0,1,1,28,1,0,0,1,0,1,0,0
1,48,1,0,9960,0,0,0,0,0,0,1,26,1,1,0,1,0,1,0,0
1,36,1,0,3804,0,1,1,0,0,0,1,42,1,1,0,1,0,1,0,0
1,24,0,0,1344,0,1,1,0,0,0,0,37,0,1,0,0,1,0,0,0
0,48,0,0,10127,1,1,0,0,0,0,1,44,0,0,0,1,0,0,0,0
0,12,1,0,727,1,0,1,1,0,1,1,33,1,1,0,0,0,1,0,0
1,8,1,0,1237,0,1,1,0,0,1,0,24,1,1,0,1,0,0,0,0
1,12,1,0,685,0,1,0,1,0,1,1,25,0,1,0,0,0,0,0,0
0,36,1,0,2746,0,1,1,0,0,1,1,31,0,1,0,1,0,0,0,0
1,30,0,0,4249,0,0,1,1,0,0,1,28,1,1,0,1,0,0,0,0
0,24,1,0,1938,0,0,1,0,0,1,0,32,1,1,0,1,0,0,0,0
0,18,0,1,1864,1,1,1,0,0,0,0,30,1,1,0,1,0,0,0,0
1,60,1,0,7408,1,0,1,0,0,0,0,24,1,1,0,1,0,0,0,0
0,48,0,0,11590,1,1,0,0,0,1,1,24,0,0,0,0,0,0,0,0
0,24,1,0,4110,0,1,1,0,0,1,1,23,0,0,0,1,1,0,0,0
0,6,0,0,3384,0,1,0,0,0,1,0,44,1,0,0,1,0,1,0,0
0,15,1,0,1275,0,1,1,0,0,0,1,24,1,0,0,1,0,0,0,0
1,9,0,1,1136,1,1,1,0,0,1,1,32,1,0,0,1,1,0,0,0
1,9,1,0,959,0,1,0,0,0,0,1,29,1,1,0,1,0,0,1,0
0,12,1,0,6199,0,1,1,0,0,0,0,28,1,0,0,1,0,1,0,0
1,24,1,0,1246,0,0,1,0,0,0,0,23,1,1,0,0,0,0,0,0
0,36,0,0,4463,0,1,1,0,0,0,1,26,1,1,0,1,0,1,0,0
0,30,1,0,2406,0,1,1,0,0,1,0,23,1,0,0,1,0,0,0,0
0,18,1,0,2473,0,0,1,0,0,0,1,25,1,1,0,0,0,0,0,0
0,36,1,0,3446,0,1,1,0,0,0,1,42,1,1,0,1,1,0,0,0
1,60,1,0,14782,1,1,1,0,0,1,1,60,0,0,0,1,0,1,0,0
0,48,1,1,7685,0,1,0,0,1,1,1,37,1,0,0,1,0,0,0,0
1,36,1,0,14318,0,1,1,0,0,0,1,57,1,0,0,1,0,1,0,0
1,18,1,0,12976,0,0,1,0,0,1,1,38,1,0,0,1,0,1,0,0
1,12,1,0,1223,0,1,0,0,0,0,0,46,1,0,0,1,0,0,0,0
0,24,0,1,8648,0,0,0,0,0,0,1,27,0,1,0,1,0,1,0,0
1,24,1,0,2039,0,0,0,1,0,0,0,22,1,1,0,1,0,1,0,0
1,12,0,0,939,1,1,1,1,0,0,0,28,1,1,1,1,0,1,0,0
0,12,0,1,2292,0,0,1,0,0,0,1,42,1,1,0,1,0,1,0,0
0,24,1,0,1381,0,1,1,0,0,0,0,35,1,1,0,1,0,0,0,0
0,12,1,0,2579,0,0,1,0,0,0,0,33,1,1,0,0,1,0,0,0
1,18,1,0,1042,0,1,1,0,0,0,0,33,1,1,0,1,0,0,0,0
1,12,1,0,2762,0,1,0,0,0,0,0,25,0,1,0,1,0,1,0,0
0,18,0,1,1190,0,0,0,0,0,1,1,55,1,0,1,0,1,0,0,0
1,24,1,0,11328,0,1,0,0,1,1,1,29,0,1,0,1,0,1,0,0
1,12,1,0,1484,0,1,0,1,0,0,0,25,1,1,0,1,0,1,0,0
1,12,1,1,609,0,0,1,0,0,0,0,26,1,1,0,0,0,0,0,0
0,12,1,1,719,0,1,1,0,0,1,1,41,0,1,0,0,1,0,0,0
1,48,0,0,5096,0,1,0,0,0,1,1,30,1,1,0,1,0,1,0,0
0,36,1,0,1842,0,0,1,0,0,1,1,34,1,1,0,1,0,1,0,0
1,15,0,1,1512,1,1,1,1,0,1,0,61,1,1,0,1,0,0,0,0
0,24,1,0,4817,0,1,0,0,1,1,0,31,1,1,0,1,0,1,0,0
0,12,1,0,3386,0,1,1,0,0,1,1,35,1,0,0,1,0,1,0,0
0,24,0,0,1659,0,0,1,0,0,0,1,29,1,0,0,0,0,1,0,0
1,24,1,0,3092,1,0,1,1,0,0,1,22,1,0,0,1,0,1,0,0
0,6,1,1,448,0,0,1,0,0,1,0,23,1,1,0,1,0,0,0,0
0,9,1,0,654,0,1,1,0,0,1,1,28,1,1,0,0,0,0,0,0
1,18,0,0,1245,0,1,1,1,0,0,1,33,1,1,0,1,0,0,0,0
0,18,1,0,3114,0,0,0,0,0,1,0,26,1,0,0,1,0,0,0,0
1,6,0,0,1209,0,0,1,0,0,1,0,47,1,1,0,1,0,1,0,0
1,27,1,1,8318,0,1,0,0,0,1,1,42,1,0,0,1,0,1,0,0
0,24,1,0,2996,0,1,0,1,0,1,1,20,1,1,0,1,0,0,0,0
1,36,1,0,9034,1,0,1,0,1,0,1,29,1,0,0,1,0,1,0,0
0,24,1,0,3123,0,0,1,0,0,0,0,27,1,1,0,1,0,0,0,0
1,24,0,0,1216,1,0,1,0,0,1,1,38,0,1,0,1,1,0,0,0
0,24,1,0,1207,0,0,1,0,0,1,0,24,1,0,0,1,0,0,0,0
0,10,1,0,1309,0,1,1,0,1,1,0,27,1,1,0,0,0,0,0,0
1,15,1,0,6850,1,0,0,0,0,0,0,34,1,1,0,1,1,1,0,0
0,12,1,0,759,0,1,1,0,0,0,0,26,1,1,0,1,0,0,0,0
0,36,0,0,7127,0,0,0,0,0,1,0,23,1,0,0,1,0,1,0,0
0,18,1,0,3190,0,1,0,0,0,0,0,24,1,1,0,1,0,0,0,0
0,48,1,0,7119,0,1,1,0,0,1,1,53,1,0,0,1,1,0,0,0
0,36,1,0,2302,0,1,1,0,0,1,1,31,1,0,0,1,0,0,0,0
1,15,1,0,2631,1,1,0,0,0,1,1,28,1,0,0,1,0,1,0,0
1,21,0,1,2319,0,0,0,0,0,0,1,33,1,0,0,1,0,0,0,0
0,48,1,0,7763,0,1,1,0,0,1,1,42,0,0,0,1,0,0,0,0
1,12,1,0,1534,0,0,0,1,0,0,0,23,1,0,0,1,0,0,0,0
